inspection_ts,part_id,dim_dev_um,defect_type,status
2025-02-10 14:35:00,P014089,4.6,None,PASS
2025-01-10 11:52:00,P014089,42.8,Dimension,FAIL
2025-01-21 20:06:00,P014090,10.3,Surface,PASS
2025-01-16 14:12:00,P014091,14.2,Surface,PASS
2025-01-24 09:13:00,P014091,24.5,Geometry,PASS
2025-01-10 19:38:00,P014092,6.9,Geometry,PASS
2025-01-22 14:12:00,P014093,4.5,Surface,PASS
2025-01-20 22:28:00,P014094,26.7,Dimension,FAIL
2025-01-12 10:27:00,P014095,2.5,Surface,PASS
2025-01-26 21:54:00,P014095,30.9,Geometry,PASS
2025-02-08 19:52:00,P014096,,Dimension,FAIL
2025-01-15 00:40:00,P014096,11.7,Geometry,PASS
2025-01-22 10:37:00,P014097,2.2,Geometry,PASS
2025-02-01 08:37:00,P014098,9.9,Surface,PASS
2025-02-04 07:06:00,P014099,6.0,Geometry,PASS
2025-02-14 07:13:00,P014099,27.8,Surface,PASS
2025-02-04 20:12:00,P014100,,Surface,PASS
2025-02-10 00:26:00,P014101,25.9,Geometry,PASS
2025-01-23 09:10:00,P014101,7.9,Surface,PASS
2025-01-26 08:27:00,P014102,22.0,None,PASS
2025-01-20 11:14:00,P014102,13.5,Surface,PASS
2025-02-11 11:00:00,P014103,8.3,None,PASS
2025-01-21 02:37:00,P014104,61.4,Surface,PASS
2025-02-03 23:44:00,P014105,10.5,Surface,PASS
2025-01-19 16:34:00,P014106,12.0,Surface,PASS
2025-02-13 21:32:00,P014107,17.5,None,PASS
2025-02-03 23:01:00,P014107,8.0,None,PASS
2025-01-16 16:31:00,P014108,,Geometry,PASS
2025-01-26 12:05:00,P014109,3.2,None,PASS
2025-01-15 02:44:00,P014109,9.5,Geometry,PASS
2025-02-06 07:56:00,P014110,3.3,Geometry,PASS
2025-01-12 16:53:00,P014111,14.4,Surface,PASS
2025-01-12 03:23:00,P014111,16.4,None,PASS
2025-01-31 19:10:00,P014112,15.2,Surface,PASS
2025-01-17 05:19:00,P014112,0.8,None,PASS
2025-01-31 09:52:00,P014113,65.4,Dimension,FAIL
2025-01-14 23:46:00,P014113,42.2,Dimension,FAIL
2025-01-19 16:41:00,P014114,39.6,Surface,PASS
2025-01-28 10:59:00,P014114,2.0,Geometry,PASS
2025-01-31 14:34:00,P014115,8.2,None,PASS
2025-01-27 17:54:00,P014115,55.4,Dimension,FAIL
2025-01-28 02:47:00,P014116,24.8,Geometry,PASS
2025-02-06 15:40:00,P014117,5.1,None,PASS
2025-01-27 23:41:00,P014118,0.3,None,PASS
2025-01-10 14:46:00,P014119,1.2,Surface,PASS
2025-02-11 12:56:00,P014119,28.7,Surface,PASS
2025-01-15 13:48:00,P014120,15.1,Geometry,PASS
2025-02-12 06:45:00,P014120,31.2,Geometry,PASS
2025-01-22 13:37:00,P014121,38.7,Geometry,PASS
2025-02-02 01:41:00,P014122,4.8,Surface,PASS
2025-01-12 23:12:00,P014122,,None,PASS
2025-02-09 05:22:00,P014123,34.0,None,PASS
2025-02-10 20:58:00,P014123,33.7,Geometry,PASS
2025-01-30 04:30:00,P014124,1.9,Surface,PASS
2025-02-10 18:47:00,P014125,4.1,Surface,PASS
2025-02-03 13:31:00,P014125,9.7,None,PASS
2025-02-03 03:43:00,P014126,32.5,Geometry,PASS
2025-02-05 04:42:00,P014127,20.5,None,PASS
2025-02-13 23:13:00,P014127,26.0,Geometry,PASS
2025-01-11 17:52:00,P014128,60.4,Geometry,PASS
2025-02-01 16:13:00,P014129,24.0,None,PASS
2025-01-20 13:43:00,P014130,16.3,Geometry,PASS
2025-01-13 04:15:00,P014130,26.8,Surface,PASS
2025-02-09 12:55:00,P014131,2.2,None,PASS
2025-01-25 11:20:00,P014131,12.3,Surface,PASS
2025-01-19 06:18:00,P014132,20.9,Surface,PASS
2025-01-15 10:08:00,P014132,3.7,None,PASS
2025-02-11 08:37:00,P014133,53.6,Dimension,FAIL
2025-02-02 08:18:00,P014134,0.8,Geometry,PASS
2025-01-12 16:15:00,P014134,31.5,Geometry,PASS
2025-02-11 19:18:00,P014135,45.8,Dimension,FAIL
2025-02-07 05:45:00,P014135,50.0,Dimension,FAIL
2025-01-12 14:16:00,P014136,63.5,None,PASS
2025-02-10 00:32:00,P014136,83.4,Dimension,FAIL
2025-01-14 20:07:00,P014137,12.0,Surface,PASS
2025-02-03 10:00:00,P014138,39.5,Dimension,FAIL
2025-02-08 18:55:00,P014139,36.9,None,PASS
2025-01-16 08:49:00,P014139,2.2,None,PASS
2025-02-09 02:04:00,P014140,1.4,None,PASS
2025-01-10 16:30:00,P014140,0.2,Surface,PASS
2025-01-21 16:37:00,P014141,8.9,None,PASS
2025-02-01 03:58:00,P014142,11.4,Surface,PASS
2025-02-01 06:07:00,P014143,12.6,Surface,PASS
2025-01-13 16:32:00,P014144,0.8,None,PASS
2025-01-19 17:15:00,P014145,15.9,None,PASS
2025-01-22 23:33:00,P014145,31.1,Geometry,PASS
2025-02-05 13:53:00,P014146,15.9,Surface,PASS
2025-01-31 07:36:00,P014147,7.0,Geometry,PASS
2025-02-02 07:58:00,P014147,13.4,Geometry,PASS
2025-01-19 14:41:00,P014148,4.8,None,PASS
2025-02-13 17:35:00,P014149,18.7,None,PASS
2025-01-15 08:29:00,P014150,14.8,Geometry,PASS
2025-01-30 16:54:00,P014151,1.5,Geometry,PASS
2025-01-23 16:56:00,P014152,33.8,Surface,PASS
2025-01-16 15:45:00,P014153,18.8,Geometry,PASS
2025-01-15 01:21:00,P014153,30.3,Surface,PASS
2025-01-25 09:31:00,P014154,6.8,Geometry,PASS
2025-01-11 02:38:00,P014155,24.2,Surface,PASS
2025-01-26 23:51:00,P014156,25.1,Geometry,PASS
2025-02-10 15:24:00,P014156,23.5,Surface,PASS
2025-02-10 14:55:00,P014157,22.2,Geometry,PASS
2025-02-08 19:05:00,P014157,52.6,Dimension,FAIL
2025-01-15 10:34:00,P014158,13.9,Geometry,PASS
2025-01-31 00:38:00,P014159,20.3,Geometry,PASS
2025-02-07 09:20:00,P014160,9.1,Geometry,PASS
2025-02-07 03:49:00,P014161,19.6,Geometry,PASS
2025-02-05 18:44:00,P014161,10.3,Geometry,PASS
2025-01-16 21:07:00,P014162,3.4,Surface,PASS
2025-02-13 19:32:00,P014163,,Geometry,PASS
2025-02-02 03:30:00,P014164,0.7,Geometry,PASS
2025-01-26 18:27:00,P014165,25.3,None,PASS
2025-01-19 02:56:00,P014165,18.9,None,PASS
2025-01-26 18:52:00,P014166,5.8,Surface,PASS
2025-02-13 17:34:00,P014167,10.9,Geometry,PASS
2025-01-12 17:43:00,P014168,5.0,Geometry,PASS
2025-01-26 04:49:00,P014168,6.4,None,PASS
2025-01-23 21:52:00,P014169,44.3,None,PASS
2025-02-12 04:39:00,P014170,25.7,None,PASS
2025-01-20 18:57:00,P014170,9.2,None,PASS
2025-01-20 15:34:00,P014171,0.7,Geometry,PASS
2025-01-11 10:28:00,P014171,11.6,None,PASS
2025-02-10 00:55:00,P014172,28.2,Geometry,PASS
2025-01-26 10:48:00,P014173,1.3,Surface,PASS
2025-02-12 05:33:00,P014173,15.0,Geometry,PASS
2025-01-29 03:17:00,P014174,19.1,None,PASS
2025-02-11 22:45:00,P014174,,Geometry,PASS
2025-01-16 20:53:00,P014175,22.4,Geometry,PASS
2025-01-28 19:12:00,P014176,13.1,Surface,PASS
2025-02-09 00:24:00,P014176,,None,PASS
2025-01-11 23:52:00,P014177,38.0,None,PASS
2025-02-05 20:36:00,P014177,21.1,Geometry,PASS
2025-01-31 22:31:00,P014178,39.2,Dimension,FAIL
2025-01-31 18:24:00,P014178,41.7,Dimension,FAIL
2025-02-01 04:25:00,P014179,26.1,Dimension,FAIL
2025-02-06 06:14:00,P014179,18.9,Geometry,PASS
2025-02-03 01:43:00,P014180,18.3,Geometry,PASS
2025-02-11 10:08:00,P014181,1.2,Surface,PASS
2025-01-12 09:27:00,P014182,3.0,Surface,PASS
2025-02-13 14:23:00,P014183,36.7,None,PASS
2025-01-24 12:53:00,P014184,16.0,Surface,PASS
2025-01-30 08:26:00,P014185,16.9,Geometry,PASS
2025-01-25 02:08:00,P014185,3.3,Geometry,PASS
2025-01-15 11:43:00,P014186,22.5,Surface,PASS
2025-01-18 11:37:00,P014186,8.5,Geometry,PASS
2025-02-04 12:14:00,P014187,30.9,Geometry,PASS
2025-01-20 05:28:00,P014188,10.8,Geometry,PASS
2025-02-07 02:29:00,P014189,66.1,None,PASS
2025-01-16 19:27:00,P014189,5.4,None,PASS
2025-02-04 06:41:00,P014190,40.2,Geometry,PASS
2025-01-27 08:16:00,P014190,13.9,None,PASS
2025-01-26 04:25:00,P014191,37.7,Surface,PASS
2025-01-11 17:57:00,P014191,,Surface,PASS
2025-01-17 03:14:00,P014192,39.3,None,PASS
2025-01-16 08:10:00,P014193,1.4,None,PASS
2025-01-31 14:12:00,P014194,36.3,Geometry,PASS
2025-02-05 14:12:00,P014195,21.8,Surface,PASS
2025-01-13 21:56:00,P014196,28.1,Geometry,PASS
2025-02-06 13:59:00,P014197,3.1,None,PASS
2025-01-18 13:08:00,P014197,23.7,Geometry,PASS
2025-02-03 07:21:00,P014198,,Surface,PASS
2025-01-14 10:00:00,P014199,17.9,Geometry,PASS
2025-01-14 23:51:00,P014200,4.2,Surface,PASS
2025-02-14 00:30:00,P014201,8.7,Geometry,PASS
2025-01-14 09:23:00,P014201,3.8,Geometry,PASS
2025-01-27 03:21:00,P014202,32.3,Dimension,FAIL
2025-01-28 15:48:00,P014202,16.5,Surface,PASS
2025-02-02 23:03:00,P014203,51.8,Surface,PASS
2025-01-20 11:45:00,P014204,11.8,Surface,PASS
2025-01-12 08:47:00,P014204,1.0,Surface,PASS
2025-01-20 23:52:00,P014205,14.6,None,PASS
2025-02-02 13:10:00,P014205,17.4,Surface,PASS
2025-02-04 02:55:00,P014206,10.5,None,PASS
2025-02-11 04:44:00,P014206,24.9,None,PASS
2025-01-20 02:56:00,P014207,6.1,Geometry,PASS
2025-01-12 08:55:00,P014207,5.7,Surface,PASS
2025-02-04 01:01:00,P014208,29.3,Surface,PASS
2025-01-14 17:13:00,P014209,5.6,Geometry,PASS
2025-01-25 01:28:00,P014209,38.8,Geometry,PASS
2025-01-15 17:52:00,P014210,12.6,Surface,PASS
2025-02-14 05:06:00,P014210,10.3,Geometry,PASS
2025-01-11 08:41:00,P014211,0.6,Surface,PASS
2025-01-17 15:51:00,P014212,16.7,Surface,PASS
2025-01-18 00:42:00,P014213,43.5,None,PASS
2025-02-10 14:37:00,P014214,2.2,Geometry,PASS
2025-01-19 20:08:00,P014215,41.0,Dimension,FAIL
2025-01-27 13:22:00,P014216,7.9,None,PASS
2025-02-05 00:23:00,P014216,16.3,None,PASS
2025-01-26 02:22:00,P014217,6.1,None,PASS
2025-02-06 21:39:00,P014218,16.3,Surface,PASS
2025-02-07 08:36:00,P014219,5.9,None,PASS
2025-01-16 12:20:00,P014220,40.1,Dimension,FAIL
2025-02-09 23:13:00,P014221,7.5,None,PASS
2025-01-26 15:51:00,P014222,17.3,Surface,PASS
2025-02-05 02:57:00,P014223,2.7,Surface,PASS
2025-01-17 14:08:00,P014223,23.6,None,PASS
2025-01-20 01:51:00,P014224,20.3,None,PASS
2025-02-06 03:38:00,P014224,26.1,Surface,PASS
2025-01-30 23:19:00,P014225,8.6,Geometry,PASS
2025-02-06 09:20:00,P014225,10.9,None,PASS
2025-02-12 15:15:00,P014226,27.3,Geometry,PASS
2025-01-15 07:49:00,P014226,15.6,None,PASS
2025-02-07 07:57:00,P014227,12.7,None,PASS
2025-01-22 21:56:00,P014227,11.2,Surface,PASS
2025-01-18 01:17:00,P014228,29.9,None,PASS
2025-01-12 00:55:00,P014228,35.9,Surface,PASS
2025-01-19 22:38:00,P014229,32.3,None,PASS
2025-01-18 10:45:00,P014230,48.6,Surface,PASS
2025-01-23 23:54:00,P014230,43.4,None,PASS
2025-02-06 02:39:00,P014231,24.9,None,PASS
2025-01-15 17:08:00,P014231,8.4,None,PASS
2025-01-10 23:51:00,P014232,23.7,Surface,PASS
2025-02-02 09:12:00,P014232,,None,PASS
2025-02-06 15:34:00,P014233,11.7,None,PASS
2025-02-03 02:55:00,P014234,30.8,Geometry,PASS
2025-01-22 13:13:00,P014234,3.7,None,PASS
2025-01-22 10:59:00,P014235,9.7,Surface,PASS
2025-02-13 23:17:00,P014235,28.8,Geometry,PASS
2025-01-24 23:50:00,P014236,11.0,Geometry,PASS
2025-01-18 21:29:00,P014236,3.5,None,PASS
2025-02-08 04:20:00,P014237,20.8,Geometry,PASS
2025-01-24 16:01:00,P014238,8.1,None,PASS
2025-01-13 12:20:00,P014239,24.9,Surface,PASS
2025-01-28 09:12:00,P014240,7.2,Geometry,PASS
2025-01-14 20:54:00,P014240,8.7,Geometry,PASS
2025-02-08 11:01:00,P014241,,Surface,PASS
2025-01-24 02:58:00,P014242,1.8,None,PASS
2025-01-21 04:38:00,P014243,21.9,Surface,PASS
2025-01-11 17:11:00,P014243,,Geometry,PASS
2025-02-14 01:56:00,P014244,6.9,Geometry,PASS
2025-01-22 08:04:00,P014244,22.4,None,PASS
2025-01-22 15:41:00,P014245,19.2,Geometry,PASS
2025-01-21 05:50:00,P014245,27.0,Surface,PASS
2025-01-13 06:04:00,P014246,11.0,Surface,PASS
2025-02-06 03:56:00,P014246,12.5,Geometry,PASS
2025-01-20 07:21:00,P014247,8.8,Geometry,PASS
2025-01-16 17:26:00,P014248,39.4,Surface,PASS
2025-01-13 11:41:00,P014249,5.9,None,PASS
2025-01-14 04:25:00,P014250,0.7,None,PASS
2025-01-23 10:24:00,P014251,25.0,Surface,PASS
2025-01-27 18:18:00,P014252,3.4,None,PASS
2025-01-17 14:57:00,P014252,15.7,None,PASS
2025-01-30 03:40:00,P014253,50.2,Dimension,FAIL
2025-02-12 09:18:00,P014253,37.8,Dimension,FAIL
2025-01-24 11:27:00,P014254,11.8,None,PASS
2025-01-18 09:20:00,P014255,4.5,None,PASS
2025-02-07 23:38:00,P014255,2.9,Geometry,PASS
2025-01-15 04:44:00,P014256,15.7,None,PASS
2025-02-07 07:53:00,P014256,22.3,None,PASS
2025-01-30 23:38:00,P014257,7.9,Surface,PASS
2025-02-10 20:07:00,P014257,9.2,Surface,PASS
2025-01-19 13:51:00,P014258,4.5,Geometry,PASS
2025-01-27 01:57:00,P014258,17.5,None,PASS
2025-02-09 11:26:00,P014259,72.9,Dimension,FAIL
2025-01-12 11:59:00,P014259,12.8,Geometry,PASS
2025-01-28 14:34:00,P014260,26.7,Geometry,PASS
2025-01-13 19:04:00,P014260,12.1,Surface,PASS
2025-01-14 10:07:00,P014261,5.1,None,PASS
2025-01-27 02:52:00,P014261,13.1,Surface,PASS
2025-01-23 09:38:00,P014262,49.4,Dimension,FAIL
2025-02-09 05:31:00,P014263,12.2,None,PASS
2025-02-03 05:05:00,P014264,18.9,Dimension,FAIL
2025-02-06 07:38:00,P014265,22.4,Geometry,PASS
2025-01-25 10:53:00,P014265,25.5,None,PASS
2025-01-18 17:49:00,P014266,4.7,None,PASS
2025-02-02 15:42:00,P014266,1.0,Surface,PASS
2025-02-05 09:47:00,P014267,10.8,None,PASS
2025-01-29 02:09:00,P014267,29.7,Dimension,FAIL
2025-02-08 11:27:00,P014268,22.5,None,PASS
2025-01-18 02:59:00,P014269,12.6,Geometry,PASS
2025-02-11 22:46:00,P014270,12.2,None,PASS
2025-02-06 12:16:00,P014270,16.9,None,PASS
2025-01-16 13:10:00,P014271,,Surface,PASS
2025-01-15 06:57:00,P014272,50.6,Dimension,FAIL
2025-01-16 00:39:00,P014273,4.1,Geometry,PASS
2025-01-19 02:09:00,P014273,12.4,Surface,PASS
2025-01-22 02:08:00,P014274,1.9,Surface,PASS
2025-01-21 18:53:00,P014274,0.9,None,PASS
2025-01-13 02:43:00,P014275,35.8,Dimension,FAIL
2025-01-12 10:34:00,P014276,21.8,Geometry,PASS
2025-02-01 20:28:00,P014277,10.0,None,PASS
2025-01-18 10:24:00,P014278,23.1,Dimension,FAIL
2025-01-10 19:14:00,P014278,0.7,Surface,PASS
2025-01-25 18:43:00,P014279,4.8,Geometry,PASS
2025-01-13 05:20:00,P014280,4.4,Surface,PASS
2025-02-11 10:56:00,P014281,18.3,None,PASS
2025-02-02 08:50:00,P014282,12.7,Geometry,PASS
2025-02-01 07:17:00,P014283,8.4,Geometry,PASS
2025-01-11 15:49:00,P014284,27.2,Geometry,PASS
2025-02-02 10:15:00,P014284,7.8,Geometry,PASS
2025-02-09 16:17:00,P014285,12.7,None,PASS
2025-02-14 06:38:00,P014286,5.6,Geometry,PASS
2025-02-04 14:47:00,P014286,50.0,Geometry,PASS
2025-02-06 08:37:00,P014287,16.6,Geometry,PASS
2025-02-02 22:23:00,P014287,45.5,Dimension,FAIL
2025-01-25 07:17:00,P014288,,None,PASS
2025-01-27 18:30:00,P014288,10.2,Geometry,PASS
2025-02-11 19:12:00,P014289,34.4,Surface,PASS
2025-01-29 09:55:00,P014289,19.3,None,PASS
2025-01-27 23:51:00,P014290,10.4,Surface,PASS
2025-02-03 09:47:00,P014291,1.1,Surface,PASS
2025-01-27 12:50:00,P014291,8.0,None,PASS
2025-02-06 18:22:00,P014292,9.1,None,PASS
2025-02-11 19:00:00,P014292,12.7,Surface,PASS
2025-01-21 19:19:00,P014293,11.1,None,PASS
2025-01-13 03:50:00,P014293,21.0,Geometry,PASS
2025-01-18 01:40:00,P014294,26.3,Geometry,PASS
2025-01-20 02:24:00,P014294,7.6,Surface,PASS
2025-01-26 14:00:00,P014295,11.5,Surface,PASS
2025-02-01 11:06:00,P014296,22.8,Surface,PASS
2025-02-01 17:04:00,P014296,40.2,Dimension,FAIL
2025-01-19 06:32:00,P014297,7.0,None,PASS
2025-02-13 13:50:00,P014297,28.7,None,PASS
2025-02-09 18:02:00,P014298,30.9,Dimension,FAIL
2025-01-13 19:19:00,P014298,16.3,Surface,PASS
2025-01-31 12:20:00,P014299,1.5,Surface,PASS
2025-01-24 00:57:00,P014299,6.9,None,PASS
2025-01-17 05:09:00,P014300,3.3,Surface,PASS
2025-02-05 00:45:00,P014300,22.9,Surface,PASS
2025-01-20 23:37:00,P014301,9.8,Surface,PASS
2025-02-07 06:38:00,P014302,6.1,None,PASS
2025-02-09 08:52:00,P014302,4.7,Geometry,PASS
2025-01-25 10:52:00,P014303,1.7,Geometry,PASS
2025-01-11 13:09:00,P014304,,None,PASS
2025-01-27 12:26:00,P014305,8.1,None,PASS
2025-01-25 05:54:00,P014306,25.3,Surface,PASS
2025-01-24 18:39:00,P014306,7.6,Geometry,PASS
2025-01-18 08:56:00,P014307,17.7,None,PASS
2025-01-23 08:08:00,P014308,28.7,None,PASS
2025-02-05 19:09:00,P014309,,Surface,PASS
2025-01-17 19:05:00,P014310,29.2,None,PASS
2025-01-14 05:02:00,P014310,,Surface,PASS
2025-01-25 19:43:00,P014311,3.0,Geometry,PASS
2025-02-02 17:50:00,P014311,20.7,Surface,PASS
2025-01-22 17:12:00,P014312,18.6,Geometry,PASS
2025-01-25 21:05:00,P014312,18.4,Surface,PASS
2025-01-12 07:28:00,P014313,,Geometry,PASS
2025-01-17 19:50:00,P014313,22.4,Geometry,PASS
2025-01-21 14:56:00,P014314,5.2,None,PASS
2025-02-11 08:03:00,P014314,3.3,Surface,PASS
2025-01-31 00:50:00,P014315,2.0,Surface,PASS
2025-01-26 19:49:00,P014315,9.1,Surface,PASS
2025-02-04 12:06:00,P014316,8.9,None,PASS
2025-01-12 06:27:00,P014316,20.4,Surface,PASS
2025-01-25 14:32:00,P014317,9.1,Geometry,PASS
2025-01-19 04:43:00,P014318,15.2,None,PASS
2025-02-11 10:13:00,P014318,20.0,None,PASS
2025-01-19 06:44:00,P014319,6.3,Geometry,PASS
2025-01-27 01:38:00,P014320,32.7,None,PASS
2025-01-24 07:40:00,P014321,,Surface,PASS
2025-01-22 19:28:00,P014321,22.4,None,PASS
2025-01-26 23:47:00,P014322,,Surface,PASS
2025-02-09 11:16:00,P014323,0.4,Surface,PASS
2025-01-15 07:32:00,P014323,59.4,Surface,PASS
2025-01-13 10:27:00,P014324,19.4,Geometry,PASS
2025-02-10 22:15:00,P014325,33.1,Geometry,PASS
2025-02-11 21:11:00,P014325,3.9,Geometry,PASS
2025-01-26 11:50:00,P014326,10.0,Surface,PASS
2025-02-07 08:01:00,P014326,26.5,Dimension,FAIL
2025-02-10 17:19:00,P014327,62.1,Dimension,FAIL
2025-01-13 06:14:00,P014327,29.3,Surface,PASS
2025-01-23 01:38:00,P014328,24.7,Geometry,PASS
2025-01-27 19:14:00,P014329,13.3,Geometry,PASS
2025-01-25 18:14:00,P014329,7.1,None,PASS
2025-02-04 15:48:00,P014330,0.2,None,PASS
2025-02-04 19:48:00,P014330,24.7,Geometry,PASS
2025-02-03 22:11:00,P014331,17.8,None,PASS
2025-02-11 04:28:00,P014332,35.4,Geometry,PASS
2025-01-28 15:07:00,P014333,6.2,Surface,PASS
2025-02-13 07:06:00,P014333,2.1,Surface,PASS
2025-01-31 10:51:00,P014334,17.6,Surface,PASS
2025-02-09 02:03:00,P014335,1.3,None,PASS
2025-02-13 00:04:00,P014336,,None,PASS
2025-01-25 05:22:00,P014337,39.9,Geometry,PASS
2025-01-31 20:50:00,P014337,,Geometry,PASS
2025-01-24 12:58:00,P014338,5.9,None,PASS
2025-01-22 01:51:00,P014339,6.4,None,PASS
2025-02-07 19:22:00,P014339,8.3,None,PASS
2025-02-10 18:13:00,P014340,7.8,None,PASS
2025-02-06 16:20:00,P014340,20.2,Surface,PASS
2025-02-13 05:18:00,P014341,11.7,Geometry,PASS
2025-02-04 14:15:00,P014341,19.8,Geometry,PASS
2025-02-08 22:15:00,P014342,3.4,None,PASS
2025-01-19 22:09:00,P014342,15.8,Geometry,PASS
2025-01-18 06:40:00,P014343,9.1,Surface,PASS
2025-01-12 19:13:00,P014344,24.5,Surface,PASS
2025-01-27 06:00:00,P014344,27.6,Geometry,PASS
2025-02-06 15:10:00,P014345,27.9,Geometry,PASS
2025-01-24 10:47:00,P014345,24.0,Geometry,PASS
2025-02-10 16:27:00,P014346,15.8,Surface,PASS
2025-01-13 05:27:00,P014346,12.7,Surface,PASS
2025-02-07 01:17:00,P014347,15.8,Surface,PASS
2025-01-31 13:51:00,P014348,15.2,None,PASS
2025-02-10 09:47:00,P014348,43.0,Geometry,PASS
2025-01-12 23:32:00,P014349,11.3,Surface,PASS
2025-01-17 02:34:00,P014349,21.1,Geometry,PASS
2025-01-11 05:32:00,P014350,14.8,Geometry,PASS
2025-01-11 00:55:00,P014350,23.1,None,PASS
2025-02-03 09:06:00,P014351,1.5,None,PASS
2025-02-09 20:16:00,P014352,10.1,Geometry,PASS
2025-02-01 19:26:00,P014353,21.2,None,PASS
2025-01-24 08:13:00,P014353,18.3,Surface,PASS
2025-02-01 12:30:00,P014354,24.8,None,PASS
2025-01-12 00:23:00,P014355,1.6,Surface,PASS
2025-02-05 13:22:00,P014356,13.3,None,PASS
2025-01-28 12:20:00,P014357,18.0,Geometry,PASS
2025-02-02 19:25:00,P014358,32.6,Dimension,FAIL
2025-02-02 07:51:00,P014359,22.2,Surface,PASS
2025-02-10 11:09:00,P014360,15.5,None,PASS
2025-01-17 07:38:00,P014361,6.1,Geometry,PASS
2025-01-23 16:05:00,P014361,0.6,Surface,PASS
2025-02-02 18:47:00,P014362,15.4,None,PASS
2025-01-25 10:35:00,P014362,0.4,None,PASS
2025-02-02 18:13:00,P014363,1.6,Surface,PASS
2025-01-30 02:13:00,P014363,31.5,None,PASS
2025-01-11 00:42:00,P014364,90.1,Dimension,FAIL
2025-01-17 00:27:00,P014365,63.4,Geometry,PASS
2025-02-05 23:26:00,P014365,31.7,None,PASS
2025-01-17 07:17:00,P014366,14.0,Geometry,PASS
2025-01-20 09:33:00,P014366,5.4,Surface,PASS
2025-01-23 07:30:00,P014367,28.8,Surface,PASS
2025-01-29 09:10:00,P014367,,Geometry,PASS
2025-02-12 12:49:00,P014368,21.2,Geometry,PASS
2025-01-29 23:09:00,P014368,25.1,Surface,PASS
2025-01-20 23:29:00,P014369,15.3,Geometry,PASS
2025-02-12 06:16:00,P014369,35.0,None,PASS
2025-01-30 17:58:00,P014370,7.8,Surface,PASS
2025-02-02 22:39:00,P014371,19.8,None,PASS
2025-01-13 13:43:00,P014372,0.0,Surface,PASS
2025-01-16 00:17:00,P014373,36.6,Dimension,FAIL
2025-01-13 13:16:00,P014373,2.9,Surface,PASS
2025-02-11 17:41:00,P014374,53.2,Dimension,FAIL
2025-02-07 04:06:00,P014374,10.8,Surface,PASS
2025-01-15 16:24:00,P014375,89.9,Dimension,FAIL
2025-01-23 04:56:00,P014376,8.4,Geometry,PASS
2025-01-21 17:22:00,P014376,17.2,None,PASS
2025-01-11 10:50:00,P014377,18.9,Geometry,PASS
2025-01-11 22:38:00,P014377,22.1,Surface,PASS
2025-02-03 09:06:00,P014378,11.0,Geometry,PASS
2025-02-12 05:01:00,P014379,40.1,None,PASS
2025-01-19 15:44:00,P014380,7.4,Surface,PASS
2025-02-11 05:51:00,P014380,7.0,None,PASS
2025-01-26 14:54:00,P014381,13.3,Surface,PASS
2025-01-29 02:29:00,P014381,15.7,Surface,PASS
2025-01-15 12:14:00,P014382,15.9,Surface,PASS
2025-01-13 19:05:00,P014383,11.3,None,PASS
2025-02-01 12:34:00,P014384,2.3,Surface,PASS
2025-01-27 08:52:00,P014385,10.5,Surface,PASS
2025-01-14 21:00:00,P014385,11.1,Geometry,PASS
2025-01-16 20:46:00,P014386,1.6,Surface,PASS
2025-02-11 15:43:00,P014386,11.4,Surface,PASS
2025-01-15 07:29:00,P014387,31.8,Geometry,PASS
2025-02-12 00:41:00,P014387,33.9,Surface,PASS
2025-02-10 01:07:00,P014388,3.3,Geometry,PASS
2025-01-14 06:18:00,P014389,6.9,Geometry,PASS
2025-01-11 05:13:00,P014389,12.8,None,PASS
2025-02-10 08:46:00,P014390,6.1,Geometry,PASS
2025-01-24 17:28:00,P014391,18.8,Surface,PASS
2025-01-13 07:09:00,P014391,1.6,Surface,PASS
2025-02-12 14:35:00,P014392,3.3,Geometry,PASS
2025-01-27 12:15:00,P014393,,Surface,PASS
2025-01-31 16:34:00,P014394,2.2,Geometry,PASS
2025-01-13 05:10:00,P014394,7.7,Geometry,PASS
2025-02-03 07:34:00,P014395,40.6,None,PASS
2025-01-12 23:50:00,P014395,30.2,Surface,PASS
2025-01-15 05:56:00,P014396,24.8,None,PASS
2025-02-03 11:38:00,P014397,2.7,None,PASS
2025-02-09 00:40:00,P014398,30.0,Surface,PASS
2025-01-17 15:43:00,P014399,6.7,Geometry,PASS
2025-01-29 00:40:00,P014400,20.6,Surface,PASS
2025-01-14 03:31:00,P014401,35.6,Geometry,PASS
2025-01-15 02:45:00,P014401,26.6,Geometry,PASS
2025-01-13 22:05:00,P014402,1.5,None,PASS
2025-01-24 15:16:00,P014403,3.7,Surface,PASS
2025-01-25 00:19:00,P014404,0.6,None,PASS
2025-01-31 03:49:00,P014405,8.1,Geometry,PASS
2025-02-02 11:05:00,P014405,11.7,Surface,PASS
2025-01-29 20:12:00,P014406,5.3,Geometry,PASS
2025-01-25 12:33:00,P014407,21.0,Geometry,PASS
2025-01-27 16:46:00,P014408,21.1,Surface,PASS
2025-01-11 16:26:00,P014408,17.4,Surface,PASS
2025-02-13 17:39:00,P014409,31.4,Surface,PASS
2025-01-18 13:34:00,P014409,30.3,None,PASS
2025-01-19 19:12:00,P014410,5.3,Geometry,PASS
2025-02-05 01:21:00,P014411,12.9,None,PASS
2025-01-14 01:26:00,P014411,24.7,None,PASS
2025-01-23 00:29:00,P014412,31.6,Geometry,PASS
