event_ts,part_id,machine_id,cycle_time_sec,scrap_flag,scrap_reason,energy_kwh,operator_id
2025-02-05 03:10:00,P017571,M018,21.22,False,,0.799,O010
2025-01-20 19:32:00,P017571,M007,23.13,False,,0.92,
2025-01-16 11:07:00,P017571,M018,19.09,False,,0.759,O005
2025-01-25 00:15:00,P017571,M014,20.51,False,,0.862,O004
2025-01-31 03:27:00,P017571,M004,20.37,True,Warp,0.86,O008
2025-01-24 11:20:00,P017571,M014,21.27,False,,0.777,O009
2025-01-30 18:01:00,P017571,M016,22.62,False,,0.931,O006
2025-01-12 15:45:00,P017572,M001,53.78,True,Warp,2.728,O005
2025-01-20 22:26:00,P017572,M019,44.46,False,,2.483,O008
2025-01-24 15:48:00,P017572,M013,42.56,False,,2.271,O002
2025-01-30 08:39:00,P017572,M008,51.72,False,,2.762,O007
2025-01-12 16:42:00,P017572,M008,44.01,False,,2.38,O002
2025-01-11 00:43:00,P017572,M019,58.55,True,,2.986,O009
2025-01-17 10:14:00,P017572,M001,55.99,False,,,O004
2025-01-22 23:05:00,P017573,M008,19.12,False,,0.807,O010
2025-01-18 07:39:00,P017573,M015,20.2,False,,0.804,O002
2025-01-19 00:49:00,P017573,M018,17.14,True,Surface,0.732,O006
2025-01-16 16:27:00,P017573,M010,21.1,,,0.781,O008
2025-01-14 19:54:00,P017573,M009,19.46,,,0.721,O006
2025-01-16 15:54:00,P017573,M001,19.6,False,,0.851,O002
2025-01-30 17:42:00,P017573,M015,18.4,False,,0.785,O002
2025-01-11 14:55:00,P017573,M019,18.45,False,,0.751,O004
2025-01-21 03:39:00,P017573,M014,18.02,False,,0.753,O001
2025-02-01 07:23:00,P017573,M016,19.22,False,,0.798,O001
2025-02-06 07:42:00,P017573,M019,16.43,False,,0.699,O010
2025-01-12 18:13:00,P017574,M018,20.36,False,,0.888,O009
2025-01-22 23:00:00,P017574,M016,20.61,False,,0.891,O006
2025-01-19 22:11:00,P017574,M011,22.6,False,,0.818,O006
2025-01-20 05:01:00,P017574,M010,19.93,False,,0.726,O008
2025-02-08 18:02:00,P017574,M005,21.29,False,,0.894,O010
2025-01-14 06:27:00,P017575,M013,11.37,False,,0.329,O002
2025-02-07 05:54:00,P017575,M015,9.67,False,,0.29,O009
2025-01-27 17:39:00,P017575,M020,12.04,False,,0.39,O008
2025-01-30 03:58:00,P017575,M010,12.37,False,,0.334,O001
2025-01-11 08:03:00,P017575,M007,10.47,False,,0.29,O008
2025-01-18 07:48:00,P017576,M017,20.21,False,,0.578,
2025-01-13 18:07:00,P017576,M003,15.4,False,,0.417,O008
2025-02-09 06:43:00,P017576,M006,16.42,False,,0.504,O003
2025-01-25 11:38:00,P017576,M004,15.28,False,,0.477,O009
2025-01-30 15:17:00,P017576,M008,16.13,False,,0.501,O006
2025-01-21 18:42:00,P017576,M007,14.7,False,,0.46,O004
2025-01-22 23:03:00,P017576,M019,14.7,False,,0.477,O010
2025-01-20 17:39:00,P017576,M016,16.56,False,,0.451,O004
2025-01-24 03:29:00,P017576,M016,14.5,False,,0.452,O006
2025-01-20 15:02:00,P017576,M005,15.44,False,,0.472,O005
2025-01-19 06:43:00,P017576,M017,13.76,False,,0.414,O007
2025-01-21 01:57:00,P017576,M018,14.42,False,,0.443,O002
2025-01-28 13:14:00,P017577,M003,41.31,True,Burr,2.444,O010
2025-01-12 22:04:00,P017577,M012,37.33,,,1.962,O002
2025-01-29 11:59:00,P017577,M014,42.47,False,,2.392,O009
2025-01-19 05:48:00,P017577,M017,44.92,False,,2.575,O007
2025-02-06 06:01:00,P017577,M010,38.66,True,Warp,2.246,O009
2025-01-30 09:50:00,P017577,M017,40.97,False,,2.386,O009
2025-01-17 03:24:00,P017578,M010,18.78,False,,,O008
2025-01-14 22:07:00,P017578,M012,18.85,False,,0.54,O008
2025-01-22 21:00:00,P017578,M012,18.34,False,,0.594,O003
2025-02-04 06:20:00,P017578,M004,18.36,False,,0.552,O004
2025-01-14 18:12:00,P017578,M016,22.52,False,,0.612,O002
2025-02-08 15:35:00,P017578,M013,21.61,True,Burr,0.699,O006
2025-01-11 16:56:00,P017578,M007,20.14,False,,0.658,O005
2025-01-18 08:35:00,P017579,M010,17.12,False,,0.516,O003
2025-02-08 19:17:00,P017579,M017,17.31,False,,0.528,O006
2025-01-15 11:54:00,P017579,M004,17.15,False,,0.53,O009
2025-02-04 06:48:00,P017579,M017,19.49,False,,0.631,O005
2025-01-14 07:56:00,P017579,M007,16.16,False,,0.493,O002
2025-01-15 01:53:00,P017579,M013,15.12,False,,0.492,O005
2025-01-23 22:58:00,P017579,M001,16.91,False,,0.505,O008
2025-01-19 01:51:00,P017579,M014,16.02,False,,0.469,O001
2025-01-19 18:09:00,P017579,M016,19.59,False,,0.574,O004
2025-02-06 11:19:00,P017579,M011,18.29,False,,0.564,O009
2025-01-11 23:18:00,P017579,M015,19.93,False,,0.657,O004
2025-02-04 08:52:00,P017579,M010,18.25,False,,0.547,O004
2025-02-05 07:18:00,P017580,M004,11.32,False,,0.355,O008
2025-01-10 23:09:00,P017580,M002,13.24,False,,0.375,O003
2025-02-08 09:49:00,P017580,M015,13.31,False,,0.402,O009
2025-01-30 13:18:00,P017580,M019,13.8,False,,0.384,O007
2025-02-01 13:43:00,P017580,M009,14.54,True,Dimensional,0.418,O003
2025-02-07 19:36:00,P017580,M002,12.83,False,,0.421,O001
2025-02-06 13:12:00,P017581,M018,19.34,False,,0.801,O003
2025-01-20 18:10:00,P017581,M011,18.54,False,,0.752,O009
2025-01-15 06:20:00,P017581,M006,18.99,False,,0.75,O005
2025-01-15 19:27:00,P017581,M017,17.49,False,,0.642,O003
2025-01-28 12:59:00,P017581,M011,21.26,False,,0.907,O003
2025-01-28 20:22:00,P017581,M020,19.51,False,,0.817,O001
2025-01-22 01:07:00,P017581,M007,20.1,False,,0.8,O002
2025-01-13 12:55:00,P017581,M011,17.33,False,,0.669,O002
2025-01-28 08:23:00,P017581,M017,20.11,False,,0.782,O008
2025-02-06 06:45:00,P017581,M011,19.02,False,,0.722,O007
2025-01-23 17:34:00,P017582,M020,20.93,False,,0.867,O007
2025-01-19 11:44:00,P017582,M014,21.23,False,,0.84,O010
2025-01-31 06:35:00,P017582,M019,20.82,True,Surface,0.783,O009
2025-02-06 14:31:00,P017582,M009,21.62,False,,0.793,O010
2025-01-12 04:08:00,P017582,M004,20.02,False,,0.804,O001
2025-02-08 22:45:00,P017582,M010,22.08,False,,0.85,O001
2025-01-24 21:32:00,P017582,M012,21.98,False,,0.902,O001
2025-01-11 17:29:00,P017583,M018,16.72,False,,0.472,O010
2025-02-03 05:48:00,P017583,M015,15.33,False,,0.461,O008
2025-01-15 18:27:00,P017583,M016,15.8,False,,0.496,O003
2025-01-24 08:40:00,P017583,M011,14.53,False,,0.448,O006
2025-02-06 02:36:00,P017583,M001,14.22,False,,0.464,O007
2025-01-23 21:39:00,P017583,M017,15.86,False,,0.504,O001
2025-01-17 03:48:00,P017584,M005,15.04,False,,0.418,O002
2025-01-11 04:06:00,P017584,M018,16.44,False,,0.453,O001
2025-01-26 13:26:00,P017584,M001,12.9,False,,0.39,O006
2025-02-06 15:54:00,P017584,M009,16.84,False,,0.471,O008
2025-01-21 08:33:00,P017584,M017,16.09,False,,0.489,O005
2025-01-25 04:00:00,P017584,M017,16.74,True,Surface,0.506,O004
2025-02-04 21:35:00,P017584,M011,15.49,False,,0.449,O008
2025-01-18 07:38:00,P017584,M002,15.57,False,,0.497,O009
2025-01-22 05:02:00,P017584,M006,15.88,False,,0.487,O005
2025-01-17 18:47:00,P017585,M001,34.92,False,,1.677,O006
2025-01-17 21:31:00,P017585,M018,36.44,False,,,O003
2025-02-02 10:50:00,P017585,M020,33.33,False,,1.473,O006
2025-01-10 21:19:00,P017585,M015,32.31,False,,1.454,O007
2025-01-11 19:59:00,P017585,M019,36.01,False,,1.789,O007
2025-01-25 06:50:00,P017585,M020,30.21,False,,1.523,O005
2025-01-20 16:26:00,P017585,M004,32.61,True,,1.554,O006
2025-02-09 04:42:00,P017585,M012,34.22,False,,1.672,O004
2025-01-23 03:10:00,P017585,M010,36.55,,,1.71,
2025-01-18 15:05:00,P017586,M006,17.15,False,,0.674,O003
2025-02-01 06:57:00,P017586,M007,14.31,False,,0.595,O001
2025-01-27 13:00:00,P017586,M018,17.04,,,0.727,O003
2025-01-20 00:21:00,P017586,M013,19.15,False,,0.749,O006
2025-01-11 04:08:00,P017586,M007,17.02,False,,0.661,O003
2025-01-26 16:10:00,P017586,M017,17.36,False,,0.711,O006
2025-01-11 23:56:00,P017586,M016,18.39,False,,0.692,O004
2025-01-11 06:39:00,P017586,M017,16.87,False,,0.667,O001
2025-01-10 16:15:00,P017586,M009,16.32,False,,0.621,O001
2025-01-22 10:55:00,P017587,M009,43.99,False,,2.293,O008
2025-01-17 15:24:00,P017587,M020,45.41,True,Warp,2.489,O002
2025-02-06 19:43:00,P017587,M019,40.18,False,,2.297,O003
2025-01-17 04:00:00,P017587,M010,43.15,False,,2.446,O009
2025-01-14 10:48:00,P017587,M020,40.22,False,,2.233,O002
2025-01-28 16:14:00,P017587,M008,41.16,True,Burr,2.102,
2025-01-28 14:15:00,P017588,M006,30.38,False,,1.486,O004
2025-01-27 14:38:00,P017588,M011,25.39,False,,1.339,O008
2025-02-01 02:05:00,P017588,M005,32.95,False,,1.56,O005
2025-02-04 13:35:00,P017588,M003,25.2,,,1.16,O007
2025-01-21 11:23:00,P017588,M020,29.48,False,,1.284,O008
2025-01-18 20:43:00,P017588,M018,27.6,False,,1.311,O007
2025-01-10 16:32:00,P017588,M016,31.06,True,,1.408,O005
2025-02-01 05:54:00,P017588,M007,29.56,False,,1.44,O007
2025-01-20 14:52:00,P017588,M005,28.15,False,,1.456,O006
2025-01-16 01:42:00,P017589,M019,33.58,False,,1.451,O008
2025-01-28 14:14:00,P017589,M018,31.31,False,,1.415,O003
2025-01-11 11:17:00,P017589,M012,32.11,True,Surface,1.607,O006
2025-01-30 18:26:00,P017589,M006,32.8,True,,1.519,O008
2025-01-28 23:08:00,P017589,M013,31.71,True,Burr,1.574,O006
2025-01-25 21:56:00,P017589,M020,31.38,False,,1.514,O006
2025-01-18 22:02:00,P017590,M015,24.81,False,,1.261,
2025-01-11 17:40:00,P017590,M007,24.27,False,,1.27,O010
2025-01-13 15:50:00,P017590,M001,24.92,False,,1.308,O003
2025-02-04 00:11:00,P017590,M014,22.15,False,,1.019,O009
2025-02-02 03:18:00,P017590,M016,25.77,False,,1.137,O006
2025-01-12 22:33:00,P017590,M004,23.31,False,,1.058,O006
2025-01-21 16:36:00,P017590,M018,21.95,False,,1.09,O005
2025-01-23 11:35:00,P017590,M020,19.86,False,,1.019,O003
2025-01-15 02:05:00,P017590,M010,26.5,False,,1.156,O006
2025-01-29 02:42:00,P017591,M004,20.43,False,,0.553,O004
2025-02-05 06:27:00,P017591,M001,22.44,False,,0.66,O001
2025-01-15 22:06:00,P017591,M015,19.29,False,,0.563,
2025-02-06 21:08:00,P017591,M019,22.76,True,Warp,0.642,O002
2025-02-04 18:46:00,P017591,M019,21.53,False,,0.621,O005
2025-01-19 11:16:00,P017591,M013,20.8,False,,0.627,O003
2025-01-18 10:30:00,P017591,M017,19.8,False,,0.653,O005
2025-01-12 22:11:00,P017591,M014,19.02,True,Surface,0.554,O009
2025-01-23 03:37:00,P017591,M008,24.37,False,,0.709,O001
2025-02-03 11:25:00,P017591,M016,23.89,False,,0.744,O009
2025-01-13 06:27:00,P017591,M019,22.93,True,Warp,0.742,O006
2025-01-13 17:29:00,P017592,M001,14.49,False,,0.422,O005
2025-01-26 12:54:00,P017592,M001,14.95,True,Dimensional,0.422,O001
2025-01-12 19:37:00,P017592,M018,13.63,False,,0.428,O004
2025-01-23 15:03:00,P017592,M018,14.61,False,,0.417,O005
2025-01-13 04:44:00,P017592,M007,14.37,False,,0.467,O008
2025-01-25 03:59:00,P017592,M018,15.53,True,Surface,0.434,O008
2025-01-12 12:01:00,P017592,M004,16.88,False,,0.461,O007
2025-01-21 01:36:00,P017593,M011,16.78,,Dimensional,0.521,O003
2025-01-28 14:07:00,P017593,M003,18.61,False,,0.523,O003
2025-01-21 17:06:00,P017593,M010,16.48,False,,0.448,O002
2025-01-22 08:44:00,P017593,M014,15.96,False,,0.511,O001
2025-02-08 11:08:00,P017593,M009,16.66,False,,0.455,O005
2025-02-02 20:34:00,P017593,M007,16.44,True,Warp,0.499,O005
2025-02-03 12:02:00,P017594,M010,23.4,,,0.886,O002
2025-02-05 08:12:00,P017594,M004,23.72,False,,0.941,O002
2025-01-22 05:39:00,P017594,M004,27.88,False,,1.226,O008
2025-01-21 06:50:00,P017594,M011,22.67,False,,0.822,O008
2025-01-25 21:57:00,P017594,M011,24.57,False,,0.924,
2025-01-26 08:45:00,P017594,M009,23.77,False,,0.943,O002
2025-02-06 17:20:00,P017595,M014,32.19,False,,1.685,O006
2025-01-18 21:10:00,P017595,M005,30.19,False,,,O001
2025-01-12 18:19:00,P017595,M006,28.71,False,,1.627,O008
2025-01-18 18:36:00,P017595,M005,28.14,False,,1.526,O007
2025-02-04 11:56:00,P017595,M011,25.26,False,,1.294,O003
2025-01-16 15:12:00,P017595,M020,31.95,False,,1.715,O003
2025-01-15 01:50:00,P017596,M012,19.23,False,,0.719,O008
2025-01-15 14:52:00,P017596,M005,17.89,False,,0.676,O001
2025-01-29 01:13:00,P017596,M008,19.52,False,,0.733,O006
2025-01-12 12:52:00,P017596,M003,21.89,True,Warp,0.796,O009
2025-01-22 21:23:00,P017596,M002,19.57,False,,0.844,O008
2025-02-02 14:11:00,P017596,M004,16.4,False,,0.671,O007
2025-01-24 17:21:00,P017596,M012,19.67,False,,0.764,O007
2025-02-07 14:36:00,P017596,M019,18.61,,,0.682,O002
2025-01-23 13:17:00,P017596,M016,20.88,False,,0.909,O001
2025-01-18 14:06:00,P017596,M016,20.24,,,0.777,O004
2025-01-11 16:06:00,P017597,M014,24.98,False,,1.145,O005
2025-02-01 17:57:00,P017597,M009,26.93,False,,1.23,O001
2025-01-30 15:04:00,P017597,M012,25.28,False,,1.102,O001
2025-02-08 05:11:00,P017597,M018,23.83,False,,1.056,O002
2025-01-17 10:05:00,P017597,M003,24.24,False,,1.223,O005
2025-01-20 14:49:00,P017597,M010,26.65,,,1.21,O010
2025-01-10 08:56:00,P017597,M007,27.69,False,,1.281,O003
2025-01-12 01:43:00,P017597,M001,23.67,False,,1.124,O010
2025-02-07 08:05:00,P017597,M015,25.98,False,,1.286,O005
2025-01-11 04:50:00,P017597,M018,21.73,True,Burr,1.068,O007
2025-01-18 19:40:00,P017597,M012,21.25,False,,0.998,O002
2025-01-10 14:33:00,P017597,M020,21.38,True,Dimensional,1.101,O002
2025-02-05 14:24:00,P017598,M012,18.34,False,,0.769,O009
2025-01-24 22:41:00,P017598,M015,18.91,False,,0.788,O008
2025-01-24 13:25:00,P017598,M015,16.57,False,,0.62,O008
2025-01-26 16:47:00,P017598,M019,19.02,False,,0.796,O004
2025-02-08 19:10:00,P017598,M012,19.16,False,,0.724,O004
2025-01-19 13:24:00,P017598,M008,18.93,False,,0.692,O001
2025-02-04 13:02:00,P017598,M016,18.72,False,,0.724,O002
2025-01-10 12:35:00,P017598,M016,21.31,False,,0.791,O006
2025-01-30 09:49:00,P017598,M002,18.68,False,,0.766,O001
2025-01-30 22:34:00,P017598,M003,18.92,False,,0.74,O004
2025-02-07 21:19:00,P017598,M017,19.0,False,,0.822,O007
2025-01-14 14:21:00,P017599,M017,32.43,False,,1.899,O003
2025-01-12 03:15:00,P017599,M013,36.06,False,,2.156,O005
2025-01-31 18:17:00,P017599,M011,39.02,False,,2.025,O003
2025-01-26 13:05:00,P017599,M007,32.37,False,,1.615,O003
2025-01-22 15:08:00,P017599,M010,38.25,True,,2.239,O006
2025-02-04 11:17:00,P017599,M019,28.01,False,,1.636,O007
2025-02-06 07:30:00,P017600,M011,34.2,True,,1.705,O003
2025-02-08 02:23:00,P017600,M011,32.29,True,Warp,1.9,O004
2025-01-27 00:57:00,P017600,M020,28.25,False,,1.592,O005
2025-01-16 08:37:00,P017600,M019,29.94,False,,1.538,O004
2025-02-01 20:09:00,P017600,M015,31.87,False,,1.843,O009
2025-01-26 09:54:00,P017600,M018,28.68,False,,1.532,O001
2025-01-25 10:10:00,P017600,M007,29.29,True,Surface,1.518,O004
2025-01-13 19:30:00,P017600,M018,31.25,True,Burr,1.768,O004
2025-01-14 21:23:00,P017600,M012,26.89,False,,1.585,O007
2025-01-24 14:58:00,P017600,M020,28.38,False,,1.606,O009
2025-01-19 06:24:00,P017600,M017,31.59,True,Dimensional,1.812,O003
2025-02-06 12:08:00,P017600,M005,28.74,True,Surface,1.618,O006
2025-01-21 23:03:00,P017601,M012,36.83,,,2.177,O009
2025-01-23 16:15:00,P017601,M013,30.55,False,,1.703,O006
2025-01-15 02:36:00,P017601,M016,35.1,False,,2.057,O005
2025-01-22 08:12:00,P017601,M009,38.31,False,,2.252,O007
2025-01-13 14:44:00,P017601,M004,31.87,False,,1.803,O007
2025-01-23 11:54:00,P017601,M006,41.37,False,,2.213,O007
2025-02-03 13:10:00,P017601,M003,38.43,False,,1.951,O009
2025-01-30 07:05:00,P017601,M011,31.32,False,,1.884,O001
2025-01-24 14:24:00,P017601,M007,45.16,False,,2.675,O001
2025-01-28 17:40:00,P017602,M006,32.88,False,,2.514,O002
2025-01-28 23:16:00,P017602,M013,32.72,False,,2.466,O004
2025-02-03 05:43:00,P017602,M019,36.4,False,,2.687,O002
2025-02-01 12:03:00,P017602,M017,39.7,True,,2.515,O005
2025-01-14 02:09:00,P017602,M007,37.04,True,Warp,2.344,O009
2025-02-05 20:40:00,P017602,M015,39.64,False,,2.568,O007
2025-01-27 23:40:00,P017602,M015,32.11,False,,2.355,O009
2025-01-23 11:09:00,P017602,M003,37.69,False,,2.65,O008
2025-01-23 14:25:00,P017602,M011,38.91,False,,2.88,O001
2025-02-02 17:33:00,P017602,M016,37.91,False,,2.692,O009
2025-01-22 19:53:00,P017602,M003,40.13,True,Burr,2.63,O005
2025-01-24 04:13:00,P017603,M001,38.35,False,,2.259,O005
2025-01-26 04:57:00,P017603,M016,37.1,False,,2.18,O003
2025-01-16 22:51:00,P017603,M007,34.26,False,,1.928,O007
2025-01-29 01:02:00,P017603,M004,40.05,True,Burr,2.398,O001
2025-01-29 00:24:00,P017603,M016,42.35,,,2.172,O003
2025-01-23 02:30:00,P017603,M007,37.6,False,,1.952,O006
2025-01-16 20:19:00,P017603,M004,37.55,False,,2.212,O007
2025-01-14 12:36:00,P017603,M008,37.86,False,,1.88,O005
2025-01-28 06:00:00,P017603,M017,32.67,False,,1.914,O008
2025-02-08 15:08:00,P017604,M015,57.21,True,Surface,3.021,O009
2025-01-26 00:08:00,P017604,M013,49.48,False,,2.594,O004
2025-02-06 20:55:00,P017604,M007,49.12,False,,2.946,O006
2025-02-08 19:56:00,P017604,M013,46.59,False,,2.599,O001
2025-02-02 17:24:00,P017604,M017,52.96,False,,2.693,O004
2025-02-02 09:19:00,P017604,M013,51.75,False,,2.74,O007
2025-01-17 03:28:00,P017605,M008,35.4,False,,1.98,O002
2025-01-19 00:09:00,P017605,M019,40.13,True,Surface,2.247,O006
2025-02-04 15:44:00,P017605,M007,38.2,True,Surface,2.175,O010
2025-01-24 06:17:00,P017605,M008,39.93,True,Dimensional,2.099,O010
2025-01-24 07:03:00,P017605,M013,39.14,True,Dimensional,2.06,O005
2025-01-29 20:02:00,P017605,M018,36.25,False,,1.859,O009
2025-01-10 22:19:00,P017605,M011,37.79,False,,1.972,O001
2025-01-30 21:13:00,P017606,M003,32.26,False,,1.573,O005
2025-01-28 07:15:00,P017606,M014,33.26,,Warp,1.619,O003
2025-01-18 10:57:00,P017606,M016,34.58,False,,1.55,O008
2025-02-04 00:38:00,P017606,M009,33.57,False,,1.697,O010
2025-01-23 01:50:00,P017606,M015,35.25,False,,1.782,O010
2025-01-17 12:14:00,P017606,M009,34.9,False,,1.689,O006
2025-02-07 23:07:00,P017606,M002,31.85,False,,1.387,O004
2025-01-21 07:04:00,P017607,M011,32.72,False,,1.645,O006
2025-01-15 22:10:00,P017607,M019,26.78,False,,1.303,O003
2025-01-24 07:33:00,P017607,M011,31.83,False,,1.623,O010
2025-02-04 21:23:00,P017607,M014,30.36,True,Burr,1.409,O003
2025-01-28 16:27:00,P017607,M008,31.77,True,Warp,1.458,O005
2025-01-13 12:01:00,P017607,M008,32.75,False,,1.637,O007
2025-02-08 07:01:00,P017607,M019,30.92,False,,1.386,O005
2025-01-15 19:24:00,P017607,M011,30.91,False,,1.43,O007
2025-01-28 22:40:00,P017607,M017,29.23,False,,1.306,O004
2025-01-15 16:38:00,P017608,M018,42.59,False,,3.064,O007
2025-02-07 10:21:00,P017608,M019,44.43,False,,3.134,O008
2025-01-12 03:04:00,P017608,M005,48.18,True,Warp,3.656,O001
2025-01-12 01:26:00,P017608,M001,50.35,True,Dimensional,3.875,O006
2025-01-12 15:16:00,P017608,M007,44.1,False,,3.06,O001
2025-01-24 17:50:00,P017608,M017,43.56,False,,3.017,O009
2025-02-01 09:27:00,P017608,M017,49.02,False,,3.466,O008
2025-01-20 06:24:00,P017608,M018,50.55,False,,,O007
2025-02-02 01:57:00,P017608,M011,49.37,False,,3.769,O004
2025-02-07 15:14:00,P017608,M014,42.62,False,,2.708,O006
2025-01-21 08:23:00,P017609,M014,14.63,False,,0.413,O007
2025-01-15 08:41:00,P017609,M020,17.04,False,,0.468,O004
2025-02-06 08:54:00,P017609,M014,16.63,False,,0.46,O006
2025-01-25 03:07:00,P017609,M009,16.83,False,,0.491,O010
2025-01-28 18:56:00,P017609,M011,15.19,False,,0.43,O010
2025-01-27 15:53:00,P017609,M003,16.59,False,,0.452,O003
2025-01-28 16:50:00,P017609,M010,16.75,False,,0.496,O008
2025-01-10 09:19:00,P017610,M002,15.81,False,,0.518,O001
2025-01-23 12:53:00,P017610,M009,15.09,False,,0.472,O007
2025-01-17 19:44:00,P017610,M003,14.42,False,,0.456,O002
2025-01-12 06:30:00,P017610,M009,14.37,True,,0.411,O003
2025-01-30 21:08:00,P017610,M010,15.34,True,Dimensional,0.476,O006
2025-02-02 23:54:00,P017610,M004,14.93,False,,0.485,O004
2025-01-28 12:46:00,P017610,M003,14.86,False,,0.471,O003
2025-01-20 06:04:00,P017610,M002,13.63,,,0.399,O010
2025-01-11 18:02:00,P017610,M019,15.95,False,,0.482,O006
2025-02-01 08:08:00,P017610,M006,14.27,False,,0.395,O002
2025-01-16 17:05:00,P017611,M010,34.11,True,Surface,1.793,O003
2025-01-31 11:39:00,P017611,M015,37.53,True,,1.816,O004
2025-01-19 12:32:00,P017611,M003,36.94,False,,1.927,O003
2025-01-28 17:00:00,P017611,M011,40.38,True,Surface,2.078,O008
2025-01-18 22:48:00,P017611,M019,33.98,False,,1.691,O001
2025-01-18 22:16:00,P017611,M014,31.24,False,,1.527,O003
2025-02-03 20:13:00,P017611,M006,33.03,False,,1.703,O006
2025-01-27 02:32:00,P017611,M007,35.38,True,Burr,1.723,O008
2025-02-07 18:36:00,P017611,M012,39.24,False,,1.967,O005
2025-01-28 10:53:00,P017611,M010,36.75,False,,1.821,O001
2025-01-26 02:25:00,P017611,M019,39.6,True,Warp,1.924,O002
2025-01-29 07:11:00,P017611,M002,36.66,True,Warp,1.803,O010
2025-01-17 23:56:00,P017612,M015,26.6,,,1.315,O008
2025-01-21 12:01:00,P017612,M016,25.98,False,,1.185,O007
2025-01-12 05:48:00,P017612,M011,31.65,False,,1.525,O002
2025-01-15 08:34:00,P017612,M012,28.55,False,,1.346,O006
2025-01-28 03:40:00,P017612,M013,30.04,False,,1.535,O009
2025-01-18 23:41:00,P017612,M019,24.49,False,,1.077,O004
2025-02-02 11:27:00,P017612,M019,23.27,False,,1.038,O006
2025-01-10 09:49:00,P017612,M012,22.74,False,,1.112,O005
2025-01-11 18:13:00,P017612,M004,26.03,False,,1.328,O009
2025-01-27 15:57:00,P017612,M002,27.87,False,,1.305,O008
2025-02-02 03:34:00,P017613,M019,43.13,False,,2.269,O004
2025-01-11 22:55:00,P017613,M007,46.45,False,,2.747,O008
2025-02-03 13:32:00,P017613,M018,37.15,False,,1.874,O006
2025-01-26 22:55:00,P017613,M020,44.61,False,,2.398,O008
2025-01-14 04:10:00,P017613,M020,40.71,False,,,O003
2025-01-20 19:43:00,P017613,M009,43.37,False,,2.207,O005
2025-02-03 04:12:00,P017613,M009,37.45,False,,2.184,O003
2025-01-21 02:41:00,P017613,M015,40.91,False,,2.387,O005
2025-01-29 05:53:00,P017613,M014,36.1,True,Burr,2.172,O006
2025-01-11 19:27:00,P017613,M005,42.38,False,,2.547,O003
2025-01-22 05:43:00,P017614,M006,14.42,False,,0.468,O006
2025-02-06 09:03:00,P017614,M016,17.3,False,,0.496,O007
2025-01-18 03:57:00,P017614,M020,13.28,False,,0.385,O009
2025-02-02 03:14:00,P017614,M014,14.25,False,,0.437,O010
2025-01-19 00:19:00,P017614,M002,15.77,False,,0.516,O001
2025-01-23 06:07:00,P017615,M009,28.07,False,,1.224,O004
2025-01-21 04:19:00,P017615,M018,23.73,False,,0.866,O002
2025-02-05 11:04:00,P017615,M005,23.03,False,,0.934,O004
2025-01-14 19:12:00,P017615,M003,21.79,False,,0.936,O001
2025-02-03 19:14:00,P017615,M019,25.26,False,,0.931,O004
2025-01-27 14:53:00,P017615,M005,22.7,False,,0.892,O001
2025-01-16 06:03:00,P017615,M008,21.25,True,Surface,0.778,O003
2025-01-30 12:10:00,P017615,M001,23.82,False,,0.864,O004
2025-02-06 07:10:00,P017615,M007,20.53,False,,0.889,O003
2025-02-07 01:21:00,P017615,M006,24.32,False,,1.057,O002
2025-02-03 00:06:00,P017615,M009,21.4,False,,,O010
2025-01-18 23:10:00,P017615,M017,24.66,False,,0.932,O002
2025-02-09 02:35:00,P017616,M012,24.8,False,,0.899,O006
2025-01-26 05:15:00,P017616,M009,28.8,False,,1.221,O009
2025-01-25 20:48:00,P017616,M001,26.93,True,Dimensional,1.115,O008
2025-01-29 04:58:00,P017616,M002,28.66,False,,1.117,O003
2025-01-19 13:42:00,P017616,M003,31.89,True,Surface,1.225,O003
2025-02-08 21:53:00,P017616,M020,27.4,False,,1.014,O007
2025-01-16 16:29:00,P017616,M019,28.11,False,,1.108,O008
2025-01-23 14:12:00,P017616,M009,28.77,False,,1.13,O001
2025-01-24 15:09:00,P017617,M005,27.54,False,,1.193,O006
2025-01-21 06:17:00,P017617,M006,30.98,False,,1.606,O008
2025-01-24 13:49:00,P017617,M005,28.47,False,,1.242,O006
2025-01-29 22:36:00,P017617,M008,28.89,False,,1.268,O005
2025-02-01 06:15:00,P017617,M008,25.9,False,,1.127,O006
2025-02-01 22:35:00,P017617,M013,27.59,False,,1.228,O009
2025-01-11 17:58:00,P017618,M020,43.87,False,,2.31,O001
2025-01-12 06:44:00,P017618,M019,36.08,False,,,O001
2025-02-02 06:56:00,P017618,M011,37.34,False,,1.805,O006
2025-01-14 20:34:00,P017618,M002,36.4,False,,1.588,O003
2025-01-26 21:25:00,P017618,M001,38.77,False,,1.917,O008
2025-01-26 20:42:00,P017618,M016,41.39,False,,2.036,O006
2025-02-08 20:44:00,P017618,M019,40.04,False,,1.738,O005
2025-02-07 04:11:00,P017619,M018,13.82,,Burr,0.447,O005
2025-01-31 10:10:00,P017619,M008,15.41,False,,0.494,O007
2025-01-24 05:41:00,P017619,M015,14.17,False,,0.439,O005
2025-01-13 03:13:00,P017619,M016,14.34,False,,0.408,O009
2025-01-12 05:10:00,P017619,M013,12.57,False,,0.347,O003
2025-01-31 10:46:00,P017619,M002,15.05,False,,0.466,O006
